IES - SIGLA,IES - NOME,Endereço,Município,UF,Latitude,Longitude,Homepage,Status Jurídico,Áreas de pesquisa,Programa de Pós-graduação,Período do inscrição – Início,Período do inscrição – Fim,Área Conhecimento,Especialização,Nota de Avaliação – Especialização – MEC,Mestrado,Doutorado,Nota de Avaliação – Pós-graduação – Capes
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIÊNCIA FLORESTAL - CIÊNCIAS AGRÁRIAS I,RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL                  ,18/04/26,18/05/26,RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL                  ,SIM,5,NÃO,SIM,5
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO                                       ,18/04/26,18/05/26,CIÊNCIA DA COMPUTAÇÃO                                       ,SIM,5,SIM,NÃO,5
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,ENSINO DE HUMANIDADES E LINGUAGENS - ENSINO,ENSINO                                                      ,18/04/26,18/05/26,ENSINO                                                      ,SIM,5,SIM,NÃO,5
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIÊNCIAS AMBIENTAIS,CIÊNCIAS AMBIENTAIS                                         ,18/04/26,18/05/26,CIÊNCIAS AMBIENTAIS                                         ,SIM,5,SIM,NÃO,5
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIÊNCIAS AMBIENTAIS,CIÊNCIAS AMBIENTAIS                                         ,18/04/26,18/05/26,CIÊNCIAS AMBIENTAIS                                         ,SIM,5,NÃO,SIM,5
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,CIÊNCIAS AMBIENTAIS,CIÊNCIAS AMBIENTAIS                                         ,18/04/26,18/05/26,CIÊNCIAS AMBIENTAIS                                         ,SIM,5,NÃO,SIM,5
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,ARTES CÊNICAS - ARTES,ARTES                                                       ,18/04/26,18/05/26,ARTES                                                       ,SIM,5,SIM,NÃO,5
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,ARTES CÊNICAS - ARTES,ARTES                                                       ,18/04/26,18/05/26,ARTES                                                       ,SIM,5,NÃO,SIM,5
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,GEOGRAFIA,GEOGRAFIA                                                   ,18/04/26,18/05/26,GEOGRAFIA                                                   ,SIM,5,SIM,NÃO,5
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,GEOGRAFIA,GEOGRAFIA                                                   ,18/04/26,18/05/26,GEOGRAFIA                                                   ,SIM,5,SIM,NÃO,5
UFAC,UNIVERSIDADE FEDERAL DO ACRE,"BR-364, Km 04 - Distrito Industrial, Rio Branco - AC, 69920-900, Brazil",RIO BRANCO,AC,"-9,9565564","-67,8649033",https://www.ufac.br/site/academico/mestrados-e-doutorados,Federal,GEOGRAFIA,GEOGRAFIA                                                   ,18/04/26,18/05/26,GEOGRAFIA                                                   ,SIM,5,NÃO,SIM,5
FIOCRUZ-RO,FUNDAÇÃO OSWALDO CRUZ - RONDÔNIA,"R. da Beira, 7671 - Lagoa, Porto Velho - RO, 76812-245, Brazil",PORTO VELHO,RO,"-8,7844448","-63,8591236",https://www.oswaldocruz.br/pos/,Privada,BIOLOGIA EXPERIMENTAL - CIÊNCIAS BIOLÓGICAS III,PARASITOLOGIA                                               ,18/04/26,18/05/26,PARASITOLOGIA                                               ,SIM,5,SIM,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,EDUCAÇÃO,EDUCAÇÃO                                                    ,18/04/26,18/05/26,EDUCAÇÃO                                                    ,SIM,5,SIM,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,EDUCAÇÃO,EDUCAÇÃO                                                    ,18/04/26,18/05/26,EDUCAÇÃO                                                    ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,QUÍMICA,QUÍMICA                                                     ,18/04/26,18/05/26,QUÍMICA                                                     ,SIM,5,SIM,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,QUÍMICA,QUÍMICA                                                     ,18/04/26,18/05/26,QUÍMICA                                                     ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,QUÍMICA,QUÍMICA                                                     ,18/04/26,18/05/26,QUÍMICA                                                     ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,AGRONOMIA TROPICAL - CIÊNCIAS AGRÁRIAS I,AGRONOMIA                                                   ,18/04/26,18/05/26,AGRONOMIA                                                   ,SIM,5,SIM,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,AGRONOMIA TROPICAL - CIÊNCIAS AGRÁRIAS I,AGRONOMIA                                                   ,18/04/26,18/05/26,AGRONOMIA                                                   ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,FÍSICA - ASTRONOMIA / FÍSICA,FÍSICA                                                      ,18/04/26,18/05/26,FÍSICA                                                      ,SIM,5,SIM,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,FÍSICA - ASTRONOMIA / FÍSICA,FÍSICA                                                      ,18/04/26,18/05/26,FÍSICA                                                      ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,CIÊNCIAS DO AMBIENTE E SUSTENTABILIDADE NA AMAZÔNIA - CIÊNCIAS AMBIENTAIS,CIÊNCIAS AMBIENTAIS                                         ,18/04/26,18/05/26,CIÊNCIAS AMBIENTAIS                                         ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,CIÊNCIAS DO AMBIENTE E SUSTENTABILIDADE NA AMAZÔNIA - CIÊNCIAS AMBIENTAIS,CIÊNCIAS AMBIENTAIS                                         ,18/04/26,18/05/26,CIÊNCIAS AMBIENTAIS                                         ,SIM,5,SIM,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,CIÊNCIAS DO AMBIENTE E SUSTENTABILIDADE NA AMAZÔNIA - CIÊNCIAS AMBIENTAIS,CIÊNCIAS AMBIENTAIS                                         ,18/04/26,18/05/26,CIÊNCIAS AMBIENTAIS                                         ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,CIÊNCIAS DO AMBIENTE E SUSTENTABILIDADE NA AMAZÔNIA - CIÊNCIAS AMBIENTAIS,CIÊNCIAS AMBIENTAIS                                         ,18/04/26,18/05/26,CIÊNCIAS AMBIENTAIS                                         ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,CIÊNCIAS DO AMBIENTE E SUSTENTABILIDADE NA AMAZÔNIA - CIÊNCIAS AMBIENTAIS,CIÊNCIAS AMBIENTAIS                                         ,18/04/26,18/05/26,CIÊNCIAS AMBIENTAIS                                         ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,CIÊNCIAS DO AMBIENTE E SUSTENTABILIDADE NA AMAZÔNIA - CIÊNCIAS AMBIENTAIS,CIÊNCIAS AMBIENTAIS                                         ,18/04/26,18/05/26,CIÊNCIAS AMBIENTAIS                                         ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,GEOCIÊNCIAS,GEOCIÊNCIAS                                                 ,18/04/26,18/05/26,GEOCIÊNCIAS                                                 ,SIM,5,SIM,NÃO,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,GEOCIÊNCIAS,GEOCIÊNCIAS                                                 ,18/04/26,18/05/26,GEOCIÊNCIAS                                                 ,SIM,5,SIM,NÃO,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,GEOCIÊNCIAS,GEOCIÊNCIAS                                                 ,18/04/26,18/05/26,GEOCIÊNCIAS                                                 ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,GEOCIÊNCIAS,GEOCIÊNCIAS                                                 ,18/04/26,18/05/26,GEOCIÊNCIAS                                                 ,SIM,5,SIM,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,INFORMÁTICA - CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO                                       ,18/04/26,18/05/26,CIÊNCIA DA COMPUTAÇÃO                                       ,SIM,5,SIM,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,INFORMÁTICA - CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO                                       ,18/04/26,18/05/26,CIÊNCIA DA COMPUTAÇÃO                                       ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,INFORMÁTICA - CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO                                       ,18/04/26,18/05/26,CIÊNCIA DA COMPUTAÇÃO                                       ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,INFORMÁTICA - CIÊNCIA DA COMPUTAÇÃO,CIÊNCIA DA COMPUTAÇÃO                                       ,18/04/26,18/05/26,CIÊNCIA DA COMPUTAÇÃO                                       ,SIM,5,SIM,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,BIOTECNOLOGIA,BIOTECNOLOGIA                                               ,18/04/26,18/05/26,BIOTECNOLOGIA                                               ,SIM,5,SIM,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,BIOTECNOLOGIA,BIOTECNOLOGIA                                               ,18/04/26,18/05/26,BIOTECNOLOGIA                                               ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,BIOTECNOLOGIA,BIOTECNOLOGIA                                               ,18/04/26,18/05/26,BIOTECNOLOGIA                                               ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,SOCIEDADE E CULTURA NA AMAZÔNIA - INTERDISCIPLINAR,SOCIAIS E HUMANIDADES                                       ,18/04/26,18/05/26,SOCIAIS E HUMANIDADES                                       ,SIM,5,SIM,NÃO,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,MATEMÁTICA - MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,MATEMÁTICA                                                  ,18/04/26,18/05/26,MATEMÁTICA                                                  ,SIM,5,SIM,NÃO,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,MATEMÁTICA - MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,MATEMÁTICA                                                  ,18/04/26,18/05/26,MATEMÁTICA                                                  ,SIM,5,SIM,NÃO,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,MATEMÁTICA - MATEMÁTICA / PROBABILIDADE E ESTATÍSTICA,MATEMÁTICA                                                  ,18/04/26,18/05/26,MATEMÁTICA                                                  ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,CIÊNCIAS FLORESTAIS E AMBIENTAIS - CIÊNCIAS AGRÁRIAS I,RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL                  ,18/04/26,18/05/26,RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL                  ,SIM,5,SIM,NÃO,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,CIÊNCIAS FLORESTAIS E AMBIENTAIS - CIÊNCIAS AGRÁRIAS I,RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL                  ,18/04/26,18/05/26,RECURSOS FLORESTAIS E ENGENHARIA FLORESTAL                  ,SIM,5,SIM,NÃO,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,ENGENHARIA ELÉTRICA - ENGENHARIAS IV,ENGENHARIA ELÉTRICA                                         ,18/04/26,18/05/26,ENGENHARIA ELÉTRICA                                         ,SIM,5,SIM,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,ENGENHARIA ELÉTRICA - ENGENHARIAS IV,ENGENHARIA ELÉTRICA                                         ,18/04/26,18/05/26,ENGENHARIA ELÉTRICA                                         ,SIM,5,SIM,NÃO,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,HISTÓRIA,HISTÓRIA                                                    ,18/04/26,18/05/26,HISTÓRIA                                                    ,SIM,5,SIM,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,HISTÓRIA,HISTÓRIA                                                    ,18/04/26,18/05/26,HISTÓRIA                                                    ,SIM,5,NÃO,SIM,5
UFAM,UNIVERSIDADE FEDERAL DO AMAZONAS,"Av. General Rodrigo Octavio Jordão Ramos, 1200 - Coroado I, Manaus - AM, 69067-005, Brazil",MANAUS,AM,"-3,1002425","-59,9765378",https://ufam.edu.br/pos-graduacao.html,Federal,HISTÓRIA,HISTÓRIA                                                    ,18/04/26,18/05/26,HISTÓRIA                                                    ,SIM,5,NÃO,SIM,5
