AN_BASE;NM_GRANDE_AREA_CONHECIMENTO;NM_AREA_CONHECIMENTO;NM_SUBAREA_CONHECIMENTO;NM_ESPECIALIDADE;CD_AREA_AVALIACAO;NM_AREA_AVALIACAO;CD_ENTIDADE_CAPES;CD_ENTIDADE_EMEC;SG_ENTIDADE_ENSINO;NM_ENTIDADE_ENSINO;CS_STATUS_JURIDICO;DS_DEPENDENCIA_ADMINISTRATIVA;DS_ORGANIZACAO_ACADEMICA;NM_REGIAO;SG_UF_PROGRAMA;NM_MUNICIPIO_PROGRAMA_IES;CD_PROGRAMA_IES;NM_PROGRAMA_IES;CD_CURSO_PPG;NM_CURSO;NM_GRAU_CURSO;CD_CONCEITO_CURSO;AN_INICIO_PREVISTO;DS_SITUACAO_CURSO;DT_SITUACAO_CURSO;ID_ADD_FOTO_PROGRAMA_IES;ID_ADD_FOTO_PROGRAMA
2024;CIÊNCIAS BIOLÓGICAS;ZOOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;15001016022P6;ZOOLOGIA;15001016022M6;ZOOLOGIA;MESTRADO;5;1996;EM FUNCIONAMENTO;18SEP2012:00:00:00;257157;193429
2024;ENGENHARIAS;ENGENHARIA DE PRODUÇÃO;NÃO SE APLICA;NÃO SE APLICA;13;ENGENHARIAS III;32001010;575;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;BELO HORIZONTE;32001010050P8;ENGENHARIA DE PRODUÇÃO;32001010050D9;ENGENHARIA DE PRODUÇÃO;DOUTORADO;4;2009;EM FUNCIONAMENTO;14APR2020:00:00:00;259974;195732
2024;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;CLÍNICA E CIRÚRGIA ANIMAL;CLÍNICA VETERINÁRIA;24;MEDICINA VETERINÁRIA;33004064;56;UNESP-BOTUCATU;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;BOTUCATU;33004064022P3;MEDICINA VETERINÁRIA;33004064022D4;MEDICINA VETERINÁRIA;DOUTORADO;7;1981;EM FUNCIONAMENTO;18SEP2012:00:00:00;257072;193345
2024;CIÊNCIAS DA SAÚDE;FARMÁCIA;NÃO SE APLICA;NÃO SE APLICA;19;FARMÁCIA;30001013;573;UFES;UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;ES;VITÓRIA;30001013056P0;CIÊNCIAS FARMACÊUTICAS;30001013056M0;CIÊNCIAS FARMACÊUTICAS;MESTRADO;4;2014;EM FUNCIONAMENTO;18FEB2014:00:00:00;258962;194871
2024;CIÊNCIAS HUMANAS;SOCIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;34;SOCIOLOGIA;53001010;2;UNB;UNIVERSIDADE DE BRASÍLIA;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;DF;BRASÍLIA;53001010009P0;SOCIOLOGIA;53001010009D1;SOCIOLOGIA;DOUTORADO;7;1984;EM FUNCIONAMENTO;18SEP2012:00:00:00;257203;193475
2024;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;42001013;581;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42001013053P5;ODONTOLOGIA;42001013053M5;ODONTOLOGIA;MESTRADO;6;1991;EM FUNCIONAMENTO;18SEP2012:00:00:00;256985;193258
2024;CIÊNCIAS EXATAS E DA TERRA;CIÊNCIA DA COMPUTAÇÃO;SISTEMA DE COMPUTAÇÃO;NÃO SE APLICA;2;COMPUTAÇÃO;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017004P3;ENGENHARIA DE SISTEMAS E COMPUTAÇÃO;31001017004D4;ENGENHARIA DE SISTEMAS E COMPUTAÇÃO;DOUTORADO;7;1971;EM FUNCIONAMENTO;01FEB2017:00:00:00;257923;193894
2024;CIÊNCIAS DA SAÚDE;FISIOTERAPIA E TERAPIA OCUPACIONAL;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL;51001012;694;UFMS;UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;MS;CAMPO GRANDE;51001012180P2;CIÊNCIAS DO MOVIMENTO;51001012180M2;CIÊNCIAS DO MOVIMENTO;MESTRADO;3;2019;EM FUNCIONAMENTO;24MAY2019:00:00:00;265235;198857
2024;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;41001010010P5;ADMINISTRAÇÃO;41001010010D6;ADMINISTRAÇÃO;DOUTORADO;4;2008;EM FUNCIONAMENTO;28JAN2020:00:00:00;261898;197011
2024;CIÊNCIAS HUMANAS;ANTROPOLOGIA;NÃO SE APLICA;NÃO SE APLICA;35;ANTROPOLOGIA / ARQUEOLOGIA;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;NITERÓI;31003010031P7;ANTROPOLOGIA;31003010031M7;ANTROPOLOGIA;MESTRADO;6;1994;EM FUNCIONAMENTO;18SEP2012:00:00:00;262824;197457
2024;ENGENHARIAS;ENGENHARIA QUÍMICA;NÃO SE APLICA;NÃO SE APLICA;12;ENGENHARIAS II;41001010;585;UFSC;UNIVERSIDADE FEDERAL DE SANTA CATARINA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;SC;FLORIANÓPOLIS;41001010028P1;ENGENHARIA QUÍMICA;41001010028D2;ENGENHARIA QUÍMICA;DOUTORADO;7;1998;EM FUNCIONAMENTO;18SEP2012:00:00:00;257366;193635
2024;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;40020010;355;UTP;UNIVERSIDADE TUIUTI DO PARANÁ;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;PR;CURITIBA;40020010003P0;COMUNICAÇÃO E LINGUAGENS;40020010003M0;COMUNICAÇÃO E LINGUAGENS;MESTRADO;4;1999;EM DESATIVACAO;03JUL2024:00:00:00;259150;194961
2024;CIÊNCIAS AGRÁRIAS;ENGENHARIA AGRÍCOLA;NÃO SE APLICA;NÃO SE APLICA;42;CIÊNCIAS AGRÁRIAS I;40015017;609;UNIOESTE;UNIVERSIDADE ESTADUAL DO OESTE DO PARANÁ;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;CASCAVEL;40015017013P5;ENGENHARIA DE ENERGIA NA AGRICULTURA;40015017013M5;ENGENHARIA DE ENERGIA NA AGRICULTURA;MESTRADO;5;2010;EM FUNCIONAMENTO;05APR2011:00:00:00;256921;193215
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS, CULTURAS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PELOTAS;42003016027P7;MEMÓRIA SOCIAL E PATRIMÔNIO CULTURAL;42003016027D8;MEMÓRIA SOCIAL E PATRIMÔNIO CULTURAL;DOUTORADO;5;2013;EM FUNCIONAMENTO;09NOV2018:00:00:00;259591;195336
2024;CIÊNCIAS EXATAS E DA TERRA;FÍSICA;NÃO SE APLICA;NÃO SE APLICA;3;ASTRONOMIA / FÍSICA;32005016;576;UFJF;UNIVERSIDADE FEDERAL DE JUIZ DE FORA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;JUIZ DE FORA;32005016008P7;FÍSICA;32005016008D8;FÍSICA;DOUTORADO;5;2016;EM FUNCIONAMENTO;30MAR2020:00:00:00;259147;194958
2024;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL;32001010;575;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;BELO HORIZONTE;32001010040P2;CIÊNCIAS DO ESPORTE;32001010040D3;CIÊNCIAS DO ESPORTE;DOUTORADO;6;2008;EM FUNCIONAMENTO;18SEP2012:00:00:00;259593;195338
2024;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;CIÊNCIAS CONTÁBEIS;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;32006012;17;UFU;UNIVERSIDADE FEDERAL DE UBERLÂNDIA;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;UBERLÂNDIA;32006012035P0;CIÊNCIAS CONTÁBEIS;32006012035M0;CIÊNCIAS CONTÁBEIS;MESTRADO;4;2013;EM FUNCIONAMENTO;15OCT2020:00:00:00;259722;195506
2024;CIÊNCIAS SOCIAIS APLICADAS;DEMOGRAFIA;NÃO SE APLICA;NÃO SE APLICA;30;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;23001011;570;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;RN;NATAL;23001011058P3;DEMOGRAFIA;23001011058D4;DEMOGRAFIA;DOUTORADO;5;2019;EM FUNCIONAMENTO;04MAR2019:00:00:00;257614;193831
2024;CIÊNCIAS BIOLÓGICAS;ZOOLOGIA;NÃO SE APLICA;NÃO SE APLICA;7;BIODIVERSIDADE;33002029;55;USP-RIBEIRÃO PRETO;UNIVERSIDADE DE SÃO PAULO - CAMPUS RIBEIRÃO PRETO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;RIBEIRÃO PRETO;33002029018P1;ENTOMOLOGIA;33002029018M1;ENTOMOLOGIA;MESTRADO;7;1980;EM FUNCIONAMENTO;18SEP2012:00:00:00;257911;193882
2024;CIÊNCIAS SOCIAIS APLICADAS;PLANEJAMENTO URBANO E REGIONAL;NÃO SE APLICA;NÃO SE APLICA;30;PLANEJAMENTO URBANO E REGIONAL / DEMOGRAFIA;42020018;295;UNISC;UNIVERSIDADE DE SANTA CRUZ DO SUL;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;SANTA CRUZ DO SUL;42020018001P2;DESENVOLVIMENTO REGIONAL;42020018001M2;DESENVOLVIMENTO REGIONAL;MESTRADO;6;1994;EM FUNCIONAMENTO;18SEP2012:00:00:00;258447;194369
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;22005013;746;URCA;UNIVERSIDADE REGIONAL DO CARIRI;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORDESTE;CE;CRATO;22005013003P7;EDUCAÇÃO;22005013003F0;EDUCAÇÃO;MESTRADO PROFISSIONAL;4;2017;EM FUNCIONAMENTO;07AUG2017:00:00:00;262127;197176
2024;CIÊNCIAS AGRÁRIAS;MEDICINA VETERINÁRIA;NÃO SE APLICA;NÃO SE APLICA;24;MEDICINA VETERINÁRIA;42001013;581;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42001013030P5;CIÊNCIAS VETERINÁRIAS;42001013030M5;CIÊNCIAS VETERINÁRIAS;MESTRADO;7;1969;EM FUNCIONAMENTO;18SEP2012:00:00:00;261350;196618
2024;CIÊNCIAS HUMANAS;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;42001013;581;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42001013032P8;FILOSOFIA;42001013032D9;FILOSOFIA;DOUTORADO;6;1988;EM FUNCIONAMENTO;08FEB2017:00:00:00;262709;197378
2024;CIÊNCIAS DA SAÚDE;MEDICINA;CIRURGIA;NÃO SE APLICA;17;MEDICINA III;33002010;55;USP;UNIVERSIDADE DE SÃO PAULO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;SÃO PAULO;33002010222P2;CIÊNCIAS EM GASTROENTEROLOGIA;33002010222M2;CIÊNCIAS EM GASTROENTEROLOGIA;MESTRADO;6;2011;EM FUNCIONAMENTO;08OCT2012:00:00:00;261911;197001
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;42007011;14;UNISINOS;UNIVERSIDADE DO VALE DO RIO DOS SINOS;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;SÃO LEOPOLDO;42007011003P6;EDUCAÇÃO;42007011003M6;EDUCAÇÃO;MESTRADO;6;1994;EM FUNCIONAMENTO;18SEP2012:00:00:00;258957;194867
2024;CIÊNCIAS SOCIAIS APLICADAS;CIÊNCIA DA INFORMAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;32001010;575;UFMG;UNIVERSIDADE FEDERAL DE MINAS GERAIS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;BELO HORIZONTE;32001010172P6;GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO;32001010172D7;GESTÃO & ORGANIZAÇÃO DO CONHECIMENTO;DOUTORADO;5;2016;EM FUNCIONAMENTO;10MAR2017:00:00:00;259148;194959
2024;CIÊNCIAS DA SAÚDE;MEDICINA;CLÍNICA MÉDICA;NEUROLOGIA;16;MEDICINA II;33002029;55;USP-RIBEIRÃO PRETO;UNIVERSIDADE DE SÃO PAULO - CAMPUS RIBEIRÃO PRETO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;RIBEIRÃO PRETO;33002029012P3;MEDICINA (NEUROLOGIA);33002029012M3;MEDICINA (NEUROLOGIA);MESTRADO;7;1971;EM FUNCIONAMENTO;25NOV2019:00:00:00;259809;195572
2024;CIÊNCIAS HUMANAS;PSICOLOGIA;PSICOLOGIA SOCIAL;NÃO SE APLICA;37;PSICOLOGIA;42001013;581;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42001013064P7;PSICOLOGIA SOCIAL E INSTITUCIONAL;42001013064M7;PSICOLOGIA SOCIAL E INSTITUCIONAL;MESTRADO;5;1998;EM FUNCIONAMENTO;18SEP2012:00:00:00;256960;193253
2024;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;32007019;6;UFOP;UNIVERSIDADE FEDERAL DE OURO PRETO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;MG;MARIANA;32007019049P8;COMUNICAÇÃO;32007019049D9;COMUNICAÇÃO;DOUTORADO;4;9999;EM PROJETO;16OCT2024:00:00:00;259481;195266
2024;CIÊNCIAS BIOLÓGICAS;PARASITOLOGIA;NÃO SE APLICA;NÃO SE APLICA;9;CIÊNCIAS BIOLÓGICAS III;23001011;570;UFRN;UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;RN;NATAL;23001011073P2;BIOLOGIA PARASITÁRIA;23001011073M2;BIOLOGIA PARASITÁRIA;MESTRADO;4;2014;EM FUNCIONAMENTO;07JAN2014:00:00:00;259494;195279
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS, CULTURAS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;31003010;572;UFF;UNIVERSIDADE FEDERAL FLUMINENSE;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;NITERÓI;31003010044P1;SOCIOLOGIA E DIREITO;31003010044D2;SOCIOLOGIA E DIREITO;DOUTORADO;5;2009;EM FUNCIONAMENTO;18SEP2012:00:00:00;256789;193057
2024;ENGENHARIAS;ENGENHARIA CIVIL;NÃO SE APLICA;NÃO SE APLICA;10;ENGENHARIAS I;33004056;56;UNESP-BAURU;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BAURU;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;BAURU;33004056089P5;ENGENHARIA CIVIL E AMBIENTAL;33004056089D6;ENGENHARIA CIVIL E AMBIENTAL;DOUTORADO;5;2015;EM FUNCIONAMENTO;11MAY2015:00:00:00;260247;195881
2024;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL;40002012;9;UEL;UNIVERSIDADE ESTADUAL DE LONDRINA;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUL;PR;LONDRINA;40002012029P8;EDUCAÇÃO FÍSICA;40002012029D9;EDUCAÇÃO FÍSICA;DOUTORADO;5;2011;EM FUNCIONAMENTO;11NOV2013:00:00:00;257495;193735
2024;CIÊNCIAS BIOLÓGICAS;FISIOLOGIA;NÃO SE APLICA;NÃO SE APLICA;8;CIÊNCIAS BIOLÓGICAS II;42001013;581;UFRGS;UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42001013009P6;CIÊNCIAS BIOLÓGICAS (FISIOLOGIA);42001013009D7;CIÊNCIAS BIOLÓGICAS (FISIOLOGIA);DOUTORADO;5;1987;EM FUNCIONAMENTO;18SEP2012:00:00:00;256992;193285
2024;CIÊNCIAS DA SAÚDE;ENFERMAGEM;NÃO SE APLICA;NÃO SE APLICA;20;ENFERMAGEM;33004064;56;UNESP-BOTUCATU;UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO - CAMPUS BOTUCATU;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;BOTUCATU;33004064085P5;ENFERMAGEM;33004064085D6;DOUTORADO;DOUTORADO;4;2013;EM FUNCIONAMENTO;06MAR2017:00:00:00;260333;195947
2024;CIÊNCIAS SOCIAIS APLICADAS;ADMINISTRAÇÃO;NÃO SE APLICA;NÃO SE APLICA;27;ADMINISTRAÇÃO PÚBLICA E DE EMPRESAS, CIÊNCIAS CONTÁBEIS E TURISMO;25001019;580;UFPE;UNIVERSIDADE FEDERAL DE PERNAMBUCO;FEDERAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;RECIFE;25001019046P0;ADMINISTRAÇÃO;25001019046D1;ADMINISTRAÇÃO;DOUTORADO;5;2000;EM FUNCIONAMENTO;18SEP2012:00:00:00;257568;193788
2024;MULTIDISCIPLINAR;INTERDISCIPLINAR;SOCIAIS, CULTURAS E HUMANIDADES;NÃO SE APLICA;45;INTERDISCIPLINAR;41020014;15121;UFFS;UNIVERSIDADE FEDERAL DA FRONTEIRA SUL;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;CERRO LARGO;41020014007P8;DESENVOLVIMENTO E POLÍTICAS PÚBLICAS;41020014007D9;DESENVOLVIMENTO E POLÍTICAS PÚBLICAS;DOUTORADO;4;2024;EM FUNCIONAMENTO;29FEB2024:00:00:00;257957;193928
2024;CIÊNCIAS HUMANAS;CIÊNCIA POLÍTICA;NÃO SE APLICA;NÃO SE APLICA;39;CIÊNCIA POLÍTICA E RELAÇÕES INTERNACIONAIS;31098010;21436;ECEME;ESCOLA DE COMANDO E ESTADO-MAIOR DO EXÉRCITO;FEDERAL;PÚBLICA;OUTRA;SUDESTE;RJ;RIO DE JANEIRO;31098010001P5;CIÊNCIAS MILITARES;31098010001D6;CIÊNCIAS MILITARES;DOUTORADO;5;2016;EM FUNCIONAMENTO;05SEP2016:00:00:00;260244;195878
2024;CIÊNCIAS DA SAÚDE;MEDICINA;CLÍNICA MÉDICA;ORTOPEDIA;17;MEDICINA III;33002029;55;USP-RIBEIRÃO PRETO;UNIVERSIDADE DE SÃO PAULO - CAMPUS RIBEIRÃO PRETO;ESTADUAL;PÚBLICA;UNIVERSIDADE;SUDESTE;SP;RIBEIRÃO PRETO;33002029014P6;CIÊNCIAS DA SAÚDE APLICADAS AO APARELHO LOCOMOTOR;33002029014D7;CIÊNCIAS DA SAÚDE APLICADAS AO APARELHO LOCOMOTOR;DOUTORADO;4;1974;EM FUNCIONAMENTO;03JAN2017:00:00:00;259796;195560
2024;CIÊNCIAS SOCIAIS APLICADAS;SERVIÇO SOCIAL;NÃO SE APLICA;NÃO SE APLICA;32;SERVIÇO SOCIAL;31001017;586;UFRJ;UNIVERSIDADE FEDERAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;RIO DE JANEIRO;31001017066P9;SERVIÇO SOCIAL;31001017066D0;SERVIÇO SOCIAL;DOUTORADO;5;1994;EM FUNCIONAMENTO;31AUG2018:00:00:00;257205;193459
2024;CIÊNCIAS DA SAÚDE;MEDICINA;NÃO SE APLICA;NÃO SE APLICA;15;MEDICINA I;12008010;3172;UEA;UNIVERSIDADE DO ESTADO DO AMAZONAS;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORTE;AM;MANAUS;12008010071P7;CIÊNCIAS APLICADAS À DERMATOLOGIA;12008010071F0;CIÊNCIAS APLICADAS À DERMATOLOGIA;MESTRADO PROFISSIONAL;3;2017;EM FUNCIONAMENTO;24MAR2017:00:00:00;264627;198495
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;15001016;569;UFPA;UNIVERSIDADE FEDERAL DO PARÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;NORTE;PA;BELÉM;15001016035P0;EDUCAÇÃO;15001016035M0;EDUCAÇÃO;MESTRADO;5;2003;EM FUNCIONAMENTO;18SEP2012:00:00:00;260843;196314
2024;CIÊNCIAS DA SAÚDE;EDUCAÇÃO FÍSICA;NÃO SE APLICA;NÃO SE APLICA;21;EDUCAÇÃO FÍSICA, FISIOTERAPIA, FONOAUDIOLOGIA E TERAPIA OCUPACIONAL;42003016;634;UFPEL;UNIVERSIDADE FEDERAL DE PELOTAS;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;RS;PELOTAS;42003016026P0;EDUCAÇÃO FÍSICA;42003016026D1;EDUCAÇÃO FÍSICA;DOUTORADO;5;2014;EM FUNCIONAMENTO;04APR2018:00:00:00;261133;196493
2024;CIÊNCIAS HUMANAS;FILOSOFIA;NÃO SE APLICA;NÃO SE APLICA;33;FILOSOFIA;42005019;21;PUCRS;PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO GRANDE DO SUL;PARTICULAR;PRIVADA;UNIVERSIDADE;SUL;RS;PORTO ALEGRE;42005019004P0;FILOSOFIA;42005019004D0;FILOSOFIA;DOUTORADO;7;1995;EM FUNCIONAMENTO;18SEP2012:00:00:00;266002;199361
2024;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;53003012;403;UCB;UNIVERSIDADE CATÓLICA DE BRASÍLIA;PARTICULAR;PRIVADA;UNIVERSIDADE;CENTRO-OESTE;DF;BRASÍLIA;53003012010P8;INOVAÇÃO EM COMUNICAÇÃO E ECONOMIA CRIATIVA;53003012010R4;INOVAÇÃO EM COMUNICAÇÃO E ECONOMIA CRIATIVA;DOUTORADO PROFISSIONAL;4;9999;EM PROJETO;16OCT2024:00:00:00;265134;198797
2024;CIÊNCIAS SOCIAIS APLICADAS;COMUNICAÇÃO;NÃO SE APLICA;NÃO SE APLICA;31;COMUNICAÇÃO E INFORMAÇÃO;53001010;2;UNB;UNIVERSIDADE DE BRASÍLIA;FEDERAL;PÚBLICA;UNIVERSIDADE;CENTRO-OESTE;DF;BRASÍLIA;53001010019P6;COMUNICAÇÃO;53001010019M6;COMUNICAÇÃO;MESTRADO;5;1974;EM FUNCIONAMENTO;18SEP2012:00:00:00;262852;197503
2024;CIÊNCIAS DA SAÚDE;ODONTOLOGIA;NÃO SE APLICA;NÃO SE APLICA;18;ODONTOLOGIA;33082014;124;UNIARA;UNIVERSIDADE DE ARARAQUARA;PARTICULAR;PRIVADA;UNIVERSIDADE;SUDESTE;SP;ARARAQUARA;33082014003P3;CIÊNCIAS ODONTOLÓGICAS;33082014003F6;CIÊNCIAS ODONTOLÓGICAS;MESTRADO PROFISSIONAL;4;2011;EM FUNCIONAMENTO;19OCT2012:00:00:00;260581;196135
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;40001016;571;UFPR;UNIVERSIDADE FEDERAL DO PARANÁ;FEDERAL;PÚBLICA;UNIVERSIDADE;SUL;PR;CURITIBA;40001016001P0;EDUCAÇÃO;40001016001M0;EDUCAÇÃO;MESTRADO;7;1976;EM FUNCIONAMENTO;18SEP2012:00:00:00;264821;198632
2024;CIÊNCIAS HUMANAS;EDUCAÇÃO;NÃO SE APLICA;NÃO SE APLICA;38;EDUCAÇÃO;25004018;409;UPE;UNIVERSIDADE DE PERNAMBUCO;ESTADUAL;PÚBLICA;UNIVERSIDADE;NORDESTE;PE;PETROLINA;25004018070P8;FORMAÇÃO DE PROFESSORES E PRÁTICAS INTERDISCIPLINARES;25004018070F0;FORMAÇÃO DE PROFESSORES E PRÁTICAS INTERDISCIPLINARES;MESTRADO PROFISSIONAL;4;2015;EM FUNCIONAMENTO;01JAN2017:00:00:00;265000;198728
2024;CIÊNCIAS EXATAS E DA TERRA;GEOCIÊNCIAS;GEOLOGIA;NÃO SE APLICA;5;GEOCIÊNCIAS;31002013;574;UFRRJ;UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO;FEDERAL;PÚBLICA;UNIVERSIDADE;SUDESTE;RJ;SEROPÉDICA;31002013159P3;MODELAGEM E EVOLUÇÃO GEOLÓGICA;31002013159M3;MODELAGEM E EVOLUÇÃO GEOLÓGICA;MESTRADO;3;2018;EM FUNCIONAMENTO;12NOV2018:00:00:00;265028;198736
